,Energy Sold,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought
2551,0,2.030344319425572,0.560285666373558,-1.470058653052014,0.0,0.0,31.07499999999994,0.0
2552,0,5.050495661800941,0.817969979137857,-4.232525682663084,0.0,0.0,29.974999999999937,0.0
2553,0,7.903800175965607,0.9356617818921233,-6.968138394073484,0.0,0.0,29.974999999999937,0.0
2554,0,9.92625302294619,0.8502025209323166,-9.076050502013873,0.0,0.0,29.974999999999937,0.0
2555,0,11.065996796421897,0.6444892853745621,-10.421507511047336,-23.166711664305502,23.166711664305502,28.874999999999936,0.0
2556,0,11.553572025401284,0.47566869415572205,-11.077903331245562,-25.357230567830374,25.357230567830374,29.589999999999936,0.0
2557,0,11.375452006477644,0.45006657290846197,-10.925385433569183,-27.308781479161734,27.308781479161734,29.589999999999936,0.0
2558,0,10.30785844486727,0.5769678525294344,-9.730890592337836,-27.139317148410203,27.139317148410203,29.589999999999936,0.0
2559,0,8.603316222499991,0.8017456353273331,-7.801570587172658,-24.589878435930927,24.589878435930927,30.304999999999936,0.0
2560,0,6.162619227578552,1.0469640279325427,-5.115655199646009,-22.446189541302953,22.446189541302953,31.019999999999936,0.0
2561,0,3.1086477098796332,1.2347703845524918,-1.8738773253271415,-19.461839110717786,19.461839110717786,31.734999999999935,0.0
2562,0,0.6482220802922424,1.3050202689110284,0.656798188618786,-15.859863694807935,15.859863694807935,32.44999999999994,0.0
2563,0,0.01070975597788976,1.2344648010741457,1.223755045096256,0.0,0.0,32.44999999999994,0.0
2564,0,0.0,1.0449492369511602,1.0449492369511602,0.0,0.0,33.16499999999994,0.0
2565,0,0.0,0.7915124336017101,0.7915124336017101,0.0,0.0,33.879999999999946,0.0
2566,0,0.0,0.5364946997128399,0.5364946997128399,0.0,0.0,34.59499999999995,0.0
2567,0,0.0,0.3254004837963834,0.3254004837963834,0.0,0.0,35.30999999999995,0.0
2568,0,0.0,5.8798321162070207e-05,5.8798321162070207e-05,0.0,0.0,36.024999999999956,0.0
2569,0,0.0,0.0004922685433013878,0.0004922685433013878,0.0,0.0,36.73999999999996,0.0
2570,0,0.0,0.003209935263329075,0.003209935263329075,0.0,0.0,37.45499999999996,0.0
2571,0,0.0,0.01630211377097702,0.01630211377097702,0.0,0.0,38.169999999999966,0.0
2572,0,0.0,0.06448426713679335,0.06448426713679335,0.0,0.0,38.88499999999997,0.9859366581097865
2573,0,0.0197284983420282,0.19867988000530568,0.17895138166327748,0.0,0.0,39.59999999999997,1.1644842671367934
2574,0,0.36864108116337574,0.4768883615996229,0.10824728043624715,0.0,0.0,40.314999999999976,1.2789513816632776
2575,0,1.9801776229222052,0.8921439949310043,-1.088033627991201,0.0,0.0,39.214999999999975,0.0
2576,0,4.938888624607647,1.302455245098373,-3.636433379509274,0.0,0.0,38.114999999999974,0.0
2577,0,7.634928686445144,1.4898561396445813,-6.145072546800563,0.0,0.0,38.114999999999974,0.0
2578,0,9.524918930763308,1.3537791863111,-8.171139744452208,0.0,0.0,37.01499999999997,0.0
2579,0,10.604913503447776,1.0262215870447355,-9.57869191640304,-20.860318318091878,20.860318318091878,35.91499999999997,0.0
2580,0,11.076706346360988,0.7574082196576558,-10.319298126703332,-24.42076879600338,24.42076879600338,36.629999999999974,0.0
