Date,ProdPV,Consumption,Autoconsumed_power,Injected_power,Extracted_power
18/11 07:00,29.92,217.57,2.45,0,215.12
18/11 08:00,140.42,432.2,252.85,0,179.35
18/11 09:00,184.43,458.21,265.5,0,192.71
18/11 10:00,445.14,159.35,159.35,32.22,0
18/11 11:00,625.51,246.87,246.87,196.43,0
18/11 12:00,272.15,292.19,169.46,0,122.73
18/11 13:00,105.43,447.21,199.72,0,247.49
18/11 14:00,372.45,21.98,21.98,53.81,0
18/11 15:00,246.52,57.72,4.39,0,53.33
18/11 16:00,0,311.69,0,0,311.69
18/11 17:00,0,372.92,0,0,372.92
18/11 18:00,0,439.95,0,0,439.95
18/11 19:00,0,451.27,0,0,451.27
18/11 20:00,0,424.47,0,0,424.47
18/11 21:00,0,349.06,0,0,349.06
18/11 22:00,0,279.77,0,0,279.77
18/11 23:00,0,218.56,0,0,218.56
19/11 00:00,0,184.3,0,0,184.3
19/11 01:00,0,164.45,0,0,164.45
19/11 02:00,0,153.98,0,0,153.98
19/11 03:00,0,158.65,0,0,158.65
19/11 04:00,0,164.81,0,0,164.81
19/11 05:00,0,188.74,0,0,188.74
19/11 06:00,0,255.46,0,0,255.46
19/11 07:00,2.2,331.87,7.54,0,324.33
19/11 08:00,300.48,309.73,269.27,0,40.46
19/11 09:00,489,331.62,331.62,157.38,0
19/11 10:00,525.25,330.41,330.41,194.84,0
19/11 11:00,668.24,334.42,334.42,333.82,0
19/11 12:00,657.4,316.08,316.08,341.32,0
19/11 13:00,586.84,290.79,290.79,296.05,0
19/11 14:00,431.67,260.91,260.91,170.76,0
19/11 15:00,255.19,260.44,257.81,0,2.62
19/11 16:00,0,562.35,281.18,0,281.18
19/11 17:00,0,631.2,279.86,0,351.33
19/11 18:00,0,439.1,0,0,439.1
19/11 19:00,0,462.83,0,0,462.83
19/11 20:00,0,434.38,0,0,434.38
19/11 21:00,0,357.29,0,0,357.29
19/11 22:00,0,279.68,0,0,279.68
19/11 23:00,0,211.93,0,0,211.93
20/11 00:00,0,179.33,0,0,179.33
20/11 01:00,0,161.99,0,0,161.99
20/11 02:00,0,153.42,0,0,153.42
20/11 03:00,0,157.42,0,0,157.42
20/11 04:00,0,165.03,0,0,165.03
20/11 05:00,0,186.87,0,0,186.87
20/11 06:00,0,259.12,0,0,259.12
20/11 07:00,0,327.53,4.59,0,322.94
20/11 08:00,287.47,343.11,309.38,0,33.73
20/11 09:00,472.04,294.93,294.93,177.11,0
20/11 10:00,602.96,291.41,291.41,311.55,0
20/11 11:00,662.09,314.7,314.7,347.39,0
20/11 12:00,629.56,301.36,301.36,328.2,0
20/11 13:00,598.88,277.44,277.44,321.44,0
20/11 14:00,455.67,246.26,246.26,209.41,0
20/11 15:00,234.62,255.14,244.88,0,10.26
20/11 16:00,0,543.95,271.98,0,271.98
20/11 17:00,0,682.79,341.4,0,341.4
20/11 18:00,0,846.34,423.17,0,423.17
20/11 19:00,0,577.7,125.56,0,452.14
20/11 20:00,0,423.11,0,0,423.11
20/11 21:00,0,351.14,0,0,351.14
20/11 22:00,0,280,0,0,280
20/11 23:00,0,217.57,0,0,217.57
21/11 00:00,0,184.48,0,0,184.48
21/11 01:00,0,163.18,0,0,163.18
21/11 02:00,0,155.29,0,0,155.29
21/11 03:00,0,156.29,0,0,156.29
21/11 04:00,0,165.52,0,0,165.52
21/11 05:00,0,185.97,0,0,185.97
21/11 06:00,0,247.04,0,0,247.04
21/11 07:00,0,311.48,4.58,0,306.9
21/11 08:00,275.99,364.2,320.1,0,44.11
21/11 09:00,466.24,310.03,310.03,156.21,0
21/11 10:00,592.99,303.42,303.42,289.57,0
21/11 11:00,665.02,325.21,325.21,339.81,0
21/11 12:00,644.73,320.73,320.73,324,0
21/11 13:00,584.77,299.86,299.86,284.91,0
21/11 14:00,443.57,265.14,265.14,178.43,0
21/11 15:00,251.13,260.57,255.85,0,4.72
21/11 16:00,0,565.07,282.54,0,282.54
21/11 17:00,0,700.71,350.35,0,350.35
21/11 18:00,0,705.96,273.09,0,432.87
21/11 19:00,0,464.68,0,0,464.68
21/11 20:00,0,438.4,0,0,438.4
21/11 21:00,0,368.11,0,0,368.11
21/11 22:00,0,289.72,0,0,289.72
21/11 23:00,0,226.01,0,0,226.01
22/11 00:00,0,188.72,0,0,188.72
22/11 01:00,0,165.73,0,0,165.73
22/11 02:00,0,155.55,0,0,155.55
22/11 03:00,0,158.63,0,0,158.63
22/11 04:00,0,167.07,0,0,167.07
22/11 05:00,0,192.73,0,0,192.73
22/11 06:00,0,262.1,0,0,262.1
22/11 07:00,0,328.57,5.11,0,323.46
22/11 08:00,191.86,424.68,300.45,0,124.23
22/11 09:00,404.78,292.19,292.19,112.59,0
22/11 10:00,548.65,293.18,293.18,255.47,0
22/11 11:00,570.62,315.53,315.53,255.09,0
22/11 12:00,585.47,307.02,307.02,278.45,0
22/11 13:00,532.32,283.19,283.19,249.13,0
22/11 14:00,316.52,250.71,250.71,65.81,0
22/11 15:00,228.37,268.4,248.39,0,20.02
22/11 16:00,0,556.66,278.33,0,278.33
22/11 17:00,0,694.46,347.23,0,347.23
22/11 18:00,0,677.94,248.54,0,429.39
22/11 19:00,0,465.8,0,0,465.8
22/11 20:00,0,435.57,0,0,435.57
22/11 21:00,0,358.05,0,0,358.05
22/11 22:00,0,290,0,0,290
22/11 23:00,0,221.7,0,0,221.7
23/11 00:00,0,183.45,0,0,183.45
23/11 01:00,0,165.61,0,0,165.61
23/11 02:00,0,155.74,0,0,155.74
23/11 03:00,0,159.98,0,0,159.98
23/11 04:00,0,168.44,0,0,168.44
23/11 05:00,0,189.65,0,0,189.65
23/11 06:00,0,252.25,0,0,252.25
23/11 07:00,0,322.75,2.95,0,319.8
23/11 08:00,93.55,304.72,70.85,0,233.87
23/11 09:00,226.54,90.39,16.3,0,74.09
23/11 10:00,171.82,344.96,217.78,0,127.18
23/11 11:00,638.84,317.91,317.91,320.93,0
23/11 12:00,177.54,438.52,308.03,0,130.49
23/11 13:00,122.72,465.14,293.93,0,171.21
23/11 14:00,30.85,515.13,272.99,0,242.14
23/11 15:00,30.52,499.97,265.25,0,234.73
23/11 16:00,0,434.48,141.53,0,292.95
23/11 17:00,0,348.15,0,0,348.15
23/11 18:00,0,418.87,0,0,418.87
23/11 19:00,0,437.41,0,0,437.41
23/11 20:00,0,415.2,0,0,415.2
23/11 21:00,0,352.66,0,0,352.66
23/11 22:00,0,290.47,0,0,290.47
23/11 23:00,0,236.22,0,0,236.22
24/11 00:00,0,199.78,0,0,199.78
24/11 01:00,0,175.99,0,0,175.99
24/11 02:00,0,162.69,0,0,162.69
24/11 03:00,0,164.02,0,0,164.02
24/11 04:00,0,171.31,0,0,171.31
24/11 05:00,0,179.71,0,0,179.71
24/11 06:00,0,209.66,0,0,209.66
24/11 07:00,0,286.43,2.89,0,283.54
24/11 08:00,36.85,491.77,182.5,0,309.27
24/11 09:00,160.31,228.52,38.92,0,189.6
24/11 10:00,349.18,73.74,73.74,2.18,0
24/11 11:00,625.18,127.9,127.9,256.26,0
24/11 12:00,138.82,410.99,186.16,0,224.83
24/11 13:00,54.92,639.24,347.08,0,292.16
24/11 14:00,12.95,641.23,327.09,0,314.14
24/11 15:00,207.49,210.28,120.56,0,89.72
24/11 16:00,0,311.48,0,0,311.48
24/11 17:00,0,372.42,0,0,372.42
24/11 18:00,0,428.98,0,0,428.98
24/11 19:00,0,441.62,0,0,441.62
24/11 20:00,0,404.6,0,0,404.6
24/11 21:00,0,345.14,0,0,345.14
24/11 22:00,0,294.24,0,0,294.24
24/11 23:00,0,246.1,0,0,246.1
25/11 00:00,0,211.46,0,0,211.46
25/11 01:00,0,188.06,0,0,188.06
25/11 02:00,0,170.69,0,0,170.69
25/11 03:00,0,166.52,0,0,166.52
25/11 04:00,0,169.92,0,0,169.92
25/11 05:00,0,175.55,0,0,175.55
25/11 06:00,0,193.47,0,0,193.47
25/11 07:00,0,252.54,2.4,0,250.14
25/11 08:00,35.8,448.17,156.87,0,291.3
25/11 09:00,70.78,547.18,235.97,0,311.21
25/11 10:00,56.97,733.43,370.89,0,362.54
25/11 11:00,17.72,849.55,433.64,0,415.92
25/11 12:00,45.26,758.7,401.98,0,356.72
25/11 13:00,26.04,694.87,360.46,0,334.42
25/11 14:00,138.35,408.66,220.22,0,188.45
25/11 15:00,27.82,298.55,17.49,0,281.06
25/11 16:00,0,324.55,0,0,324.55
25/11 17:00,0,388.24,0,0,388.24
25/11 18:00,0,450.16,0,0,450.16
25/11 19:00,0,454.72,0,0,454.72
25/11 20:00,0,429.24,0,0,429.24
25/11 21:00,0,357.05,0,0,357.05
25/11 22:00,0,288.11,0,0,288.11
25/11 23:00,0,227.09,0,0,227.09
26/11 00:00,0,187.29,0,0,187.29
26/11 01:00,0,168.45,0,0,168.45
26/11 02:00,0,157.74,0,0,157.74
26/11 03:00,0,163.24,0,0,163.24
26/11 04:00,0,168.01,0,0,168.01
26/11 05:00,0,192.43,0,0,192.43
26/11 06:00,0,253.59,0,0,253.59
26/11 07:00,0,325.52,0,0,325.52
26/11 08:00,93,482.68,231.01,0,251.67
26/11 09:00,188.13,233.57,81.95,0,151.62
26/11 10:00,274.27,197.27,128.93,0,68.34
26/11 11:00,319.15,182.54,153.8,0,28.74
26/11 12:00,318.17,105.3,93.26,0,12.04
26/11 13:00,74.85,284.9,58.13,0,226.77
26/11 14:00,20.56,298.91,48.21,0,250.7
26/11 15:00,7.47,278.02,14.3,0,263.72
26/11 16:00,0,297.28,0,0,297.28
26/11 17:00,0,367.24,0,0,367.24
26/11 18:00,0,450.41,0,0,450.41
26/11 19:00,0,463.9,0,0,463.9
26/11 20:00,0,433.17,0,0,433.17
26/11 21:00,0,360.06,0,0,360.06
26/11 22:00,0,283.43,0,0,283.43
26/11 23:00,0,217.72,0,0,217.72
27/11 00:00,0,184.42,0,0,184.42
27/11 01:00,0,165.4,0,0,165.4
27/11 02:00,0,156.92,0,0,156.92
27/11 03:00,0,160.81,0,0,160.81
27/11 04:00,0,168.58,0,0,168.58
27/11 05:00,0,189.93,0,0,189.93
27/11 06:00,0,256.24,0,0,256.24
27/11 07:00,0,319.29,0,0,319.29
27/11 08:00,280.43,215.81,173.34,0,42.47
27/11 09:00,472.39,160.3,160.3,169.49,0
27/11 10:00,608.49,177.12,177.12,305.32,0
27/11 11:00,463.07,326.72,326.72,136.35,0
27/11 12:00,433.92,312.23,312.23,121.69,0
27/11 13:00,173.78,403.04,288.41,0,114.63
27/11 14:00,282.81,257.38,257.38,25.43,0
27/11 15:00,147.59,363.62,255.61,0,108.02
27/11 16:00,0,569.59,284.8,0,284.8
27/11 17:00,0,457.05,101.21,0,355.84
27/11 18:00,0,431.54,0,0,431.54
27/11 19:00,0,455.44,0,0,455.44
27/11 20:00,0,427.31,0,0,427.31
27/11 21:00,0,354.99,0,0,354.99
27/11 22:00,0,285.01,0,0,285.01
27/11 23:00,0,221.9,0,0,221.9
28/11 00:00,0,188.93,0,0,188.93
28/11 01:00,0,166.08,0,0,166.08
28/11 02:00,0,158.85,0,0,158.85
28/11 03:00,0,159,0,0,159
28/11 04:00,0,168.89,0,0,168.89
28/11 05:00,0,188.06,0,0,188.06
28/11 06:00,0,245.61,0,0,245.61
28/11 07:00,0,305.41,0,0,305.41
28/11 08:00,21.29,361.77,60.8,0,300.97
28/11 09:00,31.3,317.23,33,0,284.23
28/11 10:00,20.47,539.01,246.98,0,292.03
28/11 11:00,32.55,634.83,333.69,0,301.14
28/11 12:00,96.19,558.89,327.54,0,231.35
28/11 13:00,542.6,308.02,308.02,234.58,0
28/11 14:00,81.94,464.1,273.02,0,191.08
28/11 15:00,123.64,398.53,261.08,0,137.44
28/11 16:00,0,587.25,293.63,0,293.63
28/11 17:00,0,446.11,80.61,0,365.5
28/11 18:00,0,444.09,0,0,444.09
28/11 19:00,0,469.18,0,0,469.18
28/11 20:00,0,441.13,0,0,441.13
28/11 21:00,0,369.69,0,0,369.69
28/11 22:00,0,293.2,0,0,293.2
28/11 23:00,0,231.03,0,0,231.03
29/11 00:00,0,192.41,0,0,192.41
29/11 01:00,0,169.77,0,0,169.77
29/11 02:00,0,158.77,0,0,158.77
29/11 03:00,0,162.27,0,0,162.27
29/11 04:00,0,169.55,0,0,169.55
29/11 05:00,0,193.84,0,0,193.84
29/11 06:00,0,260.12,0,0,260.12
29/11 07:00,0,321.41,0,0,321.41
29/11 08:00,12.4,372.56,68.27,0,304.29
29/11 09:00,19.13,407.15,127.53,0,279.62
29/11 10:00,73.71,452.55,224.08,0,228.47
29/11 11:00,192.3,451.63,321.97,0,129.67
29/11 12:00,57.94,568.3,313.12,0,255.18
29/11 13:00,139.22,379.72,227.68,0,152.05
29/11 14:00,80.95,316.99,139.61,0,177.38
29/11 15:00,57.35,216.6,16.76,0,199.84
29/11 16:00,0,289.83,0,0,289.83
29/11 17:00,0,359.75,0,0,359.75
29/11 18:00,0,436.32,0,0,436.32
29/11 19:00,0,468.1,0,0,468.1
29/11 20:00,0,435.09,0,0,435.09
29/11 21:00,0,358.75,0,0,358.75
29/11 22:00,0,293.98,0,0,293.98
29/11 23:00,0,225.6,0,0,225.6
30/11 00:00,0,188.52,0,0,188.52
30/11 01:00,0,169.44,0,0,169.44
30/11 02:00,0,159.14,0,0,159.14
30/11 03:00,0,163.26,0,0,163.26
30/11 04:00,0,171.31,0,0,171.31
30/11 05:00,0,191.4,0,0,191.4
30/11 06:00,0,250.89,0,0,250.89
30/11 07:00,0,317.06,0,0,317.06
30/11 08:00,28.24,309.54,7.83,0,301.71
30/11 09:00,262.33,142.99,96.83,0,46.16
30/11 10:00,191.21,308.77,190.06,0,118.71
30/11 11:00,165.59,331.75,168.55,0,163.2
30/11 12:00,16.86,426,125.3,0,300.7
30/11 13:00,32.35,298.64,25.67,0,272.97
30/11 14:00,20.33,314.12,51.45,0,262.67
30/11 15:00,12.36,274.91,11.76,0,263.15
30/11 16:00,0,305.83,0,0,305.83
30/11 17:00,0,363.43,0,0,363.43
30/11 18:00,0,430.69,0,0,430.69
30/11 19:00,0,442.35,0,0,442.35
30/11 20:00,0,416.14,0,0,416.14
30/11 21:00,0,352.92,0,0,352.92
30/11 22:00,0,294.09,0,0,294.09
30/11 23:00,0,242.11,0,0,242.11
01/12 00:00,0,204.88,0,0,204.88
01/12 01:00,0,181,0,0,181
01/12 02:00,0,167.01,0,0,167.01
01/12 03:00,0,167.85,0,0,167.85
01/12 04:00,0,175.68,0,0,175.68
01/12 05:00,0,183.97,0,0,183.97
01/12 06:00,0,211.27,0,0,211.27
01/12 07:00,0,283.9,0,0,283.9
01/12 08:00,71.5,329.95,53.97,0,275.98
01/12 09:00,113.11,290.39,47.81,0,242.58
01/12 10:00,189.67,260.22,91.47,0,168.75
01/12 11:00,551.45,181.67,181.67,172.87,0
01/12 12:00,608.61,226.01,226.01,236.73,0
01/12 13:00,434.04,310.81,310.81,75.91,0
01/12 14:00,304.18,148.86,116.06,0,32.8
01/12 15:00,234.31,92.4,17.33,0,75.07
01/12 16:00,0,324.51,0,0,324.51
01/12 17:00,0,384.74,0,0,384.74
01/12 18:00,0,436.92,0,0,436.92
01/12 19:00,0,446.2,0,0,446.2
01/12 20:00,0,411.07,0,0,411.07
01/12 21:00,0,351.44,0,0,351.44
01/12 22:00,0,303.53,0,0,303.53
01/12 23:00,0,254.34,0,0,254.34
02/12 00:00,0,219.85,0,0,219.85
02/12 01:00,0,193.63,0,0,193.63
02/12 02:00,0,175.8,0,0,175.8
02/12 03:00,0,171.31,0,0,171.31
02/12 04:00,0,174.46,0,0,174.46
02/12 05:00,0,179.32,0,0,179.32
02/12 06:00,0,193.87,0,0,193.87
02/12 07:00,0,247.11,0,0,247.11
02/12 08:00,43.6,289.01,11.11,0,277.9
02/12 09:00,62.77,347.72,31.26,0,316.46
02/12 10:00,83.22,374.54,35.01,0,339.53
02/12 11:00,89.42,411.11,60.97,0,350.14
02/12 12:00,93.34,361.49,44.1,0,317.39
02/12 13:00,110.7,291.28,32.41,0,258.87
02/12 14:00,73.04,309.72,46.48,0,263.24
02/12 15:00,15.42,314.64,11.46,0,303.18
02/12 16:00,0,337.29,0,0,337.29
02/12 17:00,0,398.17,0,0,398.17
02/12 18:00,0,452.77,0,0,452.77
02/12 19:00,0,462.19,0,0,462.19
02/12 20:00,0,436.82,0,0,436.82
02/12 21:00,0,363.21,0,0,363.21
02/12 22:00,0,295.66,0,0,295.66
02/12 23:00,0,234.25,0,0,234.25
03/12 00:00,0,192.24,0,0,192.24
03/12 01:00,0,172.01,0,0,172.01
03/12 02:00,0,160.8,0,0,160.8
03/12 03:00,0,165.06,0,0,165.06
03/12 04:00,0,170.66,0,0,170.66
03/12 05:00,0,195.39,0,0,195.39
03/12 06:00,0,257,0,0,257
03/12 07:00,0,329.15,0,0,329.15
03/12 08:00,73.48,302.42,28.38,0,274.04
03/12 09:00,79.51,351.98,90.23,0,261.75
03/12 10:00,232.6,457.81,345.21,0,112.61
03/12 11:00,619.91,308.61,308.61,267.02,0
03/12 12:00,631.95,336.84,336.84,295.11,0
03/12 13:00,581.49,151.88,151.88,271.16,0
03/12 14:00,458.11,130.88,130.88,179.98,0
03/12 15:00,252.51,24.82,0.61,0,24.21
03/12 16:00,0,305.03,0,0,305.03
03/12 17:00,0,377.91,0,0,377.91
03/12 18:00,0,457.53,0,0,457.53
03/12 19:00,0,474.19,0,0,474.19
03/12 20:00,0,442.6,0,0,442.6
03/12 21:00,0,368.58,0,0,368.58
03/12 22:00,0,288.44,0,0,288.44
03/12 23:00,0,223.31,0,0,223.31
04/12 00:00,0,188.64,0,0,188.64
04/12 01:00,0,169.27,0,0,169.27
04/12 02:00,0,159.84,0,0,159.84
04/12 03:00,0,163.22,0,0,163.22
04/12 04:00,0,171.5,0,0,171.5
04/12 05:00,0,194.25,0,0,194.25
04/12 06:00,0,261.14,0,0,261.14
04/12 07:00,0,326.74,0,0,326.74
04/12 08:00,44.56,327.36,44.68,0,282.68
04/12 09:00,66.14,377.82,136.96,0,240.86
04/12 10:00,391.85,307.01,307.01,84.84,0
04/12 11:00,444.02,329.9,329.9,114.12,0
04/12 12:00,261.7,369.87,315.78,0,54.08
04/12 13:00,160.33,418.26,289.29,0,128.96
04/12 14:00,57.44,463.11,260.28,0,202.84
04/12 15:00,57.63,462.2,259.91,0,202.28
04/12 16:00,0,447.86,155.98,0,291.88
04/12 17:00,0,366.4,0,0,366.4
04/12 18:00,0,440.34,0,0,440.34
04/12 19:00,0,467.21,0,0,467.21
04/12 20:00,0,436.53,0,0,436.53
04/12 21:00,0,362.09,0,0,362.09
04/12 22:00,0,291.81,0,0,291.81
04/12 23:00,0,226,0,0,226
05/12 00:00,0,191.47,0,0,191.47
05/12 01:00,0,169.45,0,0,169.45
05/12 02:00,0,160.57,0,0,160.57
05/12 03:00,0,160.71,0,0,160.71
05/12 04:00,0,171.43,0,0,171.43
05/12 05:00,0,191.91,0,0,191.91
05/12 06:00,0,250.2,0,0,250.2
05/12 07:00,0,311.29,0,0,311.29
05/12 08:00,243.37,318.95,236.27,0,82.68
05/12 09:00,372.73,318.86,318.86,53.87,0
05/12 10:00,576.36,314.45,314.45,261.91,0
05/12 11:00,570.83,339.12,339.12,231.71,0
05/12 12:00,624.87,331.48,331.48,293.39,0
05/12 13:00,444.6,313.65,313.65,130.95,0
05/12 14:00,135.97,422.89,279.43,0,143.46
05/12 15:00,57.93,479.35,268.64,0,210.71
05/12 16:00,0,603.49,301.74,0,301.74
05/12 17:00,0,610.09,238.08,0,372
05/12 18:00,0,448.81,0,0,448.81
05/12 19:00,0,473.62,0,0,473.62
05/12 20:00,0,448.15,0,0,448.15
05/12 21:00,0,375.24,0,0,375.24
05/12 22:00,0,297.19,0,0,297.19
05/12 23:00,0,233.4,0,0,233.4
06/12 00:00,0,195.07,0,0,195.07
06/12 01:00,0,173.28,0,0,173.28
06/12 02:00,0,162.04,0,0,162.04
06/12 03:00,0,164.94,0,0,164.94
06/12 04:00,0,173.28,0,0,173.28
06/12 05:00,0,199.13,0,0,199.13
06/12 06:00,0,267.37,0,0,267.37
06/12 07:00,0,332.43,0,0,332.43
06/12 08:00,222.01,264.53,164.29,0,100.24
06/12 09:00,432.55,52.07,52.07,131.35,0
06/12 10:00,567,169.49,169.49,263.25,0
06/12 11:00,639.83,38.45,38.45,315.03,0
06/12 12:00,595.36,317.62,317.62,277.74,0
06/12 13:00,551.26,294.45,294.45,256.81,0
06/12 14:00,421.29,261.64,261.64,159.65,0
06/12 15:00,218.21,58.05,17.97,0,40.09
06/12 16:00,0,293.51,0,0,293.51
06/12 17:00,0,365.74,0,0,365.74
06/12 18:00,0,445.01,0,0,445.01
06/12 19:00,0,476.01,0,0,476.01
06/12 20:00,0,442.4,0,0,442.4
06/12 21:00,0,366.26,0,0,366.26
06/12 22:00,0,298.3,0,0,298.3
06/12 23:00,0,229.38,0,0,229.38
07/12 00:00,0,192.95,0,0,192.95
07/12 01:00,0,173.95,0,0,173.95
07/12 02:00,0,162.6,0,0,162.6
07/12 03:00,0,167.5,0,0,167.5
07/12 04:00,0,176.17,0,0,176.17
07/12 05:00,0,198.07,0,0,198.07
07/12 06:00,0,260.58,0,0,260.58
07/12 07:00,0,332.37,0,0,332.37
07/12 08:00,39.71,534.8,232.19,0,302.61
07/12 09:00,10.37,620.52,315.45,0,305.08
07/12 10:00,28.01,606.14,317.08,0,289.07
07/12 11:00,181.83,493.9,337.87,0,156.04
07/12 12:00,133.31,517.78,325.54,0,192.23
07/12 13:00,127.71,496.64,312.18,0,184.47
07/12 14:00,103.27,477.59,290.43,0,187.16
07/12 15:00,177.68,391.29,284.48,0,106.8
07/12 16:00,0,625.41,312.7,0,312.7
07/12 17:00,0,749.07,374.54,0,374.54
07/12 18:00,0,452.22,7.15,0,445.06
07/12 19:00,0,459.18,0,0,459.18
07/12 20:00,0,431.86,0,0,431.86
07/12 21:00,0,365.86,0,0,365.86
07/12 22:00,0,303.04,0,0,303.04
07/12 23:00,0,249.28,0,0,249.28
08/12 00:00,0,206.57,0,0,206.57
08/12 01:00,0,180.72,0,0,180.72
08/12 02:00,0,167.37,0,0,167.37
08/12 03:00,0,168.06,0,0,168.06
08/12 04:00,0,176.2,0,0,176.2
08/12 05:00,0,184.79,0,0,184.79
08/12 06:00,0,211.56,0,0,211.56
08/12 07:00,0,286.26,0,0,286.26
08/12 08:00,29.68,374.82,53.43,0,321.39
08/12 09:00,103.06,354.86,96.95,0,257.91
08/12 10:00,269.23,228.85,137.11,0,91.74
08/12 11:00,153.49,288.57,58.84,0,229.73
08/12 12:00,532.65,97.51,97.51,153.65,0
08/12 13:00,114.02,294.54,45.13,0,249.41
08/12 14:00,70,287.47,17.89,0,269.58
08/12 15:00,36.08,285.49,7.85,0,277.64
08/12 16:00,0,328.37,0,0,328.37
08/12 17:00,0,386.82,0,0,386.82
08/12 18:00,0,439.21,0,0,439.21
08/12 19:00,0,450.03,0,0,450.03
08/12 20:00,0,415.05,0,0,415.05
08/12 21:00,0,353.99,0,0,353.99
08/12 22:00,0,305.12,0,0,305.12
08/12 23:00,0,255.03,0,0,255.03
09/12 00:00,0,221.12,0,0,221.12
09/12 01:00,0,195.87,0,0,195.87
09/12 02:00,0,177.03,0,0,177.03
09/12 03:00,0,172.27,0,0,172.27
09/12 04:00,0,175.99,0,0,175.99
09/12 05:00,0,180.43,0,0,180.43
09/12 06:00,0,193.65,0,0,193.65
09/12 07:00,0,245.82,0,0,245.82
09/12 08:00,29.85,324.92,32.87,0,292.05
09/12 09:00,132.96,258.77,9.03,0,249.74
09/12 10:00,54.86,422.76,47.18,0,375.58
09/12 11:00,61.04,426.79,41.7,0,385.09
09/12 12:00,237.36,597.25,417.31,0,179.95
09/12 13:00,189.85,554.83,372.34,0,182.49
09/12 14:00,200.74,229.6,90.94,0,138.66
09/12 15:00,182.61,148.39,10.29,0,138.1
09/12 16:00,0,338.92,0,0,338.92
09/12 17:00,0,398.85,0,0,398.85
09/12 18:00,0,452.77,0,0,452.77
09/12 19:00,0,466.38,0,0,466.38
09/12 20:00,0,441.93,0,0,441.93
09/12 21:00,0,366.64,0,0,366.64
09/12 22:00,0,298.23,0,0,298.23
09/12 23:00,0,236.93,0,0,236.93
10/12 00:00,0,194.89,0,0,194.89
10/12 01:00,0,173.59,0,0,173.59
10/12 02:00,0,161.5,0,0,161.5
10/12 03:00,0,165.1,0,0,165.1
10/12 04:00,0,172.08,0,0,172.08
10/12 05:00,0,196.77,0,0,196.77
10/12 06:00,0,259.07,0,0,259.07
10/12 07:00,0,329.24,0,0,329.24
10/12 08:00,164.56,262.28,79.67,0,182.61
10/12 09:00,192.01,252.31,99.93,0,152.38
10/12 10:00,468.65,50.23,50.23,121.63,0
10/12 11:00,454.91,56.61,56.61,97.99,0
10/12 12:00,603.84,56.56,56.56,267.25,0
10/12 13:00,598.24,72.65,72.65,286.35,0
10/12 14:00,433.57,83.58,83.58,152.15,0
10/12 15:00,158.17,135.66,15.56,0,120.1
10/12 16:00,0,305.67,0,0,305.67
10/12 17:00,0,378.53,0,0,378.53
10/12 18:00,0,455.99,0,0,455.99
10/12 19:00,0,475.12,0,0,475.12
10/12 20:00,0,443.75,0,0,443.75
10/12 21:00,0,370.66,0,0,370.66
10/12 22:00,0,290.58,0,0,290.58
10/12 23:00,0,227.75,0,0,227.75
11/12 00:00,0,192.76,0,0,192.76
11/12 01:00,0,173.71,0,0,173.71
11/12 02:00,0,163.7,0,0,163.7
11/12 03:00,0,166.76,0,0,166.76
11/12 04:00,0,176.63,0,0,176.63
11/12 05:00,0,199.04,0,0,199.04
11/12 06:00,0,264.46,0,0,264.46
11/12 07:00,0,331.05,0,0,331.05
11/12 08:00,3.21,470.04,142.86,0,327.18
11/12 09:00,44.93,469.13,201.32,0,267.81
11/12 10:00,246.52,379.08,312.8,0,66.28
11/12 11:00,46.41,623.01,334.71,0,288.3
11/12 12:00,36.32,603.9,320.11,0,283.79
11/12 13:00,52.87,536.82,294.85,0,241.98
11/12 14:00,22.09,510.05,266.07,0,243.98
11/12 15:00,73.78,451.35,262.57,0,188.79
11/12 16:00,0,589.39,294.69,0,294.69
11/12 17:00,0,738.5,369.25,0,369.25
11/12 18:00,0,474.98,33.45,0,441.53
11/12 19:00,0,470.31,0,0,470.31
11/12 20:00,0,439.34,0,0,439.34
11/12 21:00,0,367.42,0,0,367.42
11/12 22:00,0,295.93,0,0,295.93
11/12 23:00,0,228.97,0,0,228.97
12/12 00:00,0,193.02,0,0,193.02
12/12 01:00,0,172.2,0,0,172.2
12/12 02:00,0,162.91,0,0,162.91
12/12 03:00,0,163.04,0,0,163.04
12/12 04:00,0,174.04,0,0,174.04
12/12 05:00,0,194.57,0,0,194.57
12/12 06:00,0,252.25,0,0,252.25
12/12 07:00,0,313.03,0,0,313.03
12/12 08:00,66.36,449.02,185,0,264.02
12/12 09:00,88.19,554.26,321.22,0,233.03
12/12 10:00,32.59,601.14,316.87,0,284.28
12/12 11:00,113.97,568.21,341.09,0,227.12
12/12 12:00,117.04,548.87,332.95,0,215.91
12/12 13:00,138.1,491.64,314.87,0,176.77
12/12 14:00,59.89,502.35,281.12,0,221.23
12/12 15:00,45.98,494.85,270.42,0,224.44
12/12 16:00,0,604.48,302.24,0,302.24
12/12 17:00,0,725.25,351.59,0,373.66
12/12 18:00,0,447.49,0,0,447.49
12/12 19:00,0,474.66,0,0,474.66
12/12 20:00,0,449.41,0,0,449.41
12/12 21:00,0,375.94,0,0,375.94
12/12 22:00,0,297.82,0,0,297.82
12/12 23:00,0,234.94,0,0,234.94
13/12 00:00,0,196.99,0,0,196.99
13/12 01:00,0,174.6,0,0,174.6
13/12 02:00,0,163.6,0,0,163.6
